FeatureID	FeatureType	FeatureName	GenomeID	Genome	VersionName	ContigName	Strand	PartCount	PartNumber	Left End	Right End	
ABE-0013430	CDS	phnH	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4320663	4321247	
ABE-0013433	CDS	phnG	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4321244	4321696	
ABE-0013435	CDS	phnF	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4321697	4322422	
ABE-0013437	CDSp	phnE_2	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4322443	4322811	
ABE-0285115	pseudogene	phnE	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4322443	4323230	
ABE-0013439	CDSp	phnE_1	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4322661	4323230	
ABE-0285677	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4323246	4323332	
ABE-0013442	CDS	phnD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4323336	4324352	
ABE-0013444	CDS	phnC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4324377	4325165	
ABE-0013447	CDS	yjdN	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4325298	4325741	
ABE-0285678	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4325802	4326384	
ABE-0013451	CDS	yjdM	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4326399	4326734	
ABE-0013456	CDS	crfC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4327135	4329363	
ABE-0013459	CDS	yjcZ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4329360	4330238	
ABE-0013462	CDS	proP	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4330502	4332004	
ABE-0285679	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4332014	4332045	
ABE-0285319	CDS	pmrR	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4332116	4332205	
ABE-0013464	CDS	basS	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4332181	4333272	
ABE-0013466	CDS	basR	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4333282	4333950	
ABE-0013469	CDS	eptA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4333947	4335590	
ABE-0013473	CDS	adiC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4335694	4337031	
ABE-0013479	CDS	adiY	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4337168	4337929	
ABE-0013483	CDS	adiA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4338254	4340521	
ABE-0013486	CDS	melR	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4340720	4341628	
ABE-0013493	CDS	melA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4341911	4343266	
ABE-0013495	CDS	melB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4343369	4344790	
ABE-0285680	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4344815	4344909	
ABE-0013498	CDS	yjdF	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4344929	4345558	
ABE-0013501	CDS	fumB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4345680	4347326	
ABE-0013503	CDS	dcuB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4347404	4348744	
ABE-0013507	CDS	dcuR	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4349315	4350034	
ABE-0013509	CDS	dcuS	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4350031	4351662	
ABE-0013513	CDS	yjdI	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4351843	4352073	
ABE-0013515	CDS	yjdJ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4352085	4352357	
ABE-0013518	CDS	ghoS	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4352584	4352880	
ABE-0285080	CDS	ghoT	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4352908	4353081	
ABE-0013520	CDS	lysU	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4353200	4354717	
ABE-0013524	CDS	dtpC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4354954	4356411	
ABE-0013526	CDS	cadA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4356470	4358617	
ABE-0013530	CDS	cadB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4358697	4360031	
ABE-0013532	CDS	cadC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4360396	4361934	
ABE-0285247	pseudogene	yjdQ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4362194	4362361	
ABE-0013535	tRNA	pheU	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4362551	4362626	
ABE-0013537	CDS	yjdC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4362733	4363308	
ABE-0013539	CDS	dsbD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4363345	4365042	
ABE-0013544	CDS	cutA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4365018	4365356	
ABE-0013546	CDS	dcuA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4365472	4366773	
ABE-0013551	CDS	aspA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4366891	4368327	
ABE-0013557	CDS	fxsA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4368664	4369140	
ABE-0013559	CDS	yjeH	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4369156	4370412	
ABE-0013566	CDS	groS	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4370688	4370981	
ABE-0013568	CDS	groL	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4371025	4372671	
ABE-0013572	CDS	yjeI	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4372809	4373162	
ABE-0285681	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4373197	4373295	
ABE-0013575	CDS	yjeJ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4373365	4374234	
ABE-0285682	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4374498	4374596	
ABE-0013580	CDS	epmB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4374629	4375657	
ABE-0013583	CDS	efp	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4375699	4376265	
ABE-0047210	CDS	ecnA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4376317	4376442	
ABE-0047211	CDS	ecnB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4376553	4376699	
ABE-0013588	CDS	gdx	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4376875	4377192	
ABE-0013590	CDS	blc	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4377189	4377722	
ABE-0013592	CDS	ampC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4377811	4378944	
ABE-0013595	CDS	frdD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4379007	4379366	
ABE-0013598	CDS	frdC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4379377	4379772	
ABE-0013602	CDS	frdB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4379783	4380517	
ABE-0013604	CDS	frdA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4380510	4382318	
ABE-0013610	CDS	epmA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4382643	4383620	
ABE-0013613	CDS	yjeM	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4383839	4385341	
ABE-0013617	CDS	yjeN	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4385393	4385707	
ABE-0013619	CDS	yjeO	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4385704	4386018	
ABE-0285683	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4386019	4386038	
ABE-0013621	CDS	mscM	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4386047	4389370	
ABE-0013623	CDS	psd	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4389392	4390360	
ABE-0013626	CDS	rsgA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4390457	4391509	
ABE-0013631	CDS	orn	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4391604	4392149	
ABE-0013635	tRNA	glyV	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4392360	4392435	
ABE-0013637	tRNA	glyX	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4392472	4392547	
ABE-0013639	tRNA	glyY	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4392583	4392658	
ABE-0285214	CDS	yjeV	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4392892	4392945	
ABE-0013641	CDS	queG	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4392928	4394067	
ABE-0013644	CDS	nnr	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4394066	4395613	
ABE-0013649	CDS	tsaE	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4395585	4396046	
ABE-0013653	CDS	amiB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4396065	4397402	
ABE-0013655	CDS	mutL	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4397412	4399259	
ABE-0013657	CDS	miaA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4399252	4400202	
ABE-0013659	CDS	hfq	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4400288	4400596	
ABE-0013661	CDS	hflX	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4400672	4401952	
ABE-0013663	CDS	hflK	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4402038	4403297	
ABE-0013665	CDS	hflC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4403300	4404304	
ABE-0013669	CDS	yjeT	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4404386	4404583	
ABE-0013672	CDS	purA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4404687	4405985	
ABE-0013676	CDS	nsrR	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4406190	4406615	
ABE-0013678	CDS	rnr	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4406654	4409095	
ABE-0285684	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4409153	4409250	
ABE-0013684	CDS	rlmB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4409275	4410006	
ABE-0013687	CDS	yjfI	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4410133	4410534	
ABE-0013689	CDS	yjfJ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4410553	4411251	
ABE-0013692	CDS	yjfK	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4411302	4411961	
ABE-0013694	CDS	yjfL	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4411979	4412377	
ABE-0013696	CDS	yjfM	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4412387	4413025	
ABE-0013698	CDS	yjfC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4413028	4414191	
ABE-0013701	CDS	aidB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4414275	4415900	
ABE-0285685	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4415958	4415991	
ABE-0013704	CDS	yjfN	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4416017	4416292	
ABE-0013706	CDS	bsmA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4416441	4416770	
ABE-0013711	CDS	yjfP	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4416952	4417701	
ABE-0013713	CDS	ulaR	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4417698	4418453	
ABE-0013717	CDS	ulaG	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4418561	4419625	
ABE-0013723	CDS	ulaA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4419980	4421377	
ABE-0013725	CDS	ulaB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4421393	4421698	
ABE-0013727	CDS	ulaC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4421708	4422172	
ABE-0013729	CDS	ulaD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4422186	4422836	
ABE-0013732	CDS	ulaE	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4422846	4423700	
ABE-0013734	CDS	ulaF	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4423700	4424386	
ABE-0013736	CDS	yjfY	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4424516	4424791	
ABE-0013740	CDS	rpsF	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4425118	4425513	
ABE-0013742	CDS	priB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4425520	4425834	
ABE-0013744	CDS	rpsR	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4425839	4426066	
ABE-0013746	CDS	rplI	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4426108	4426557	
ABE-0013748	CDS	yjfZ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4426628	4427422	
ABE-0013754	pseudogene	ytfA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4427693	4428095	
ABE-0013756	CDS	ytfB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4428079	4428717	
ABE-0013759	CDS	fklB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4428935	4429555	
ABE-0013764	CDS	cycA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4429864	4431276	
ABE-0285686	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4431289	4431313	
ABE-0013766	CDS	ytfE	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4431321	4431983	
ABE-0013769	CDS	ytfF	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4432091	4433056	
ABE-0013773	CDS	qorB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4433164	4434024	
ABE-0013777	CDS	ytfH	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4434113	4434493	
ABE-0285687	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4434496	4434606	
ABE-0013782	CDS	cpdB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4434622	4436565	
ABE-0013786	CDS	cysQ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4436755	4437495	
ABE-0013790	CDS	ytfI	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4437707	4438645	
ABE-0013792	CDS	ytfJ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4438708	4439262	
ABE-0013797	CDS	ytfK	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4439587	4439793	
ABE-0013799	CDS	ytfL	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4439872	4441215	
ABE-0285688	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4441393	4441490	
ABE-0013804	CDS	msrA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4441538	4442176	
ABE-0013809	CDS	tamA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4442382	4444115	
ABE-0013811	CDS	tamB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4444112	4447891	
ABE-0013814	CDS	ytfP	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4447894	4448235	
ABE-0013820	CDS	chpS	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4448447	4448698	
ABE-0013822	CDS	chpB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4448692	4449042	
ABE-0013824	CDS	ppa	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4449122	4449652	
ABE-0013829	CDS	ytfQ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4449962	4450918	
ABE-0285689	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4450944	4451028	
ABE-0174118	CDS	ytfR	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4451058	4452560	
ABE-0013838	CDS	ytfT	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4452571	4453596	
ABE-0013840	CDS	yjfF	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4453583	4454578	
ABE-0013842	CDS	fbp	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4454611	4455609	
ABE-0013847	CDS	mpl	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4455785	4457158	
ABE-0285690	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4457185	4457268	
ABE-0013850	CDS	yjgA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4457314	4457865	
ABE-0013854	CDS	pmbA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4457959	4459311	
ABE-0013858	pseudogene	cybC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4459488	4459855	
ABE-0013860	CDS	nrdG	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4459900	4460364	
ABE-0285691	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4460415	4460498	
ABE-0013865	CDS	nrdD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4460522	4462660	
ABE-0013870	CDS	treC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4463054	4464709	
ABE-0013872	CDS	treB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4464759	4466180	
ABE-0013875	CDS	treR	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4466299	4467246	
ABE-0285267	CDS	mgtL	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4467431	4467484	
ABE-0013883	CDS	mgtA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4467625	4470321	
ABE-0285692	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4470381	4470468	
ABE-0013886	CDS	ridA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4470527	4470913	
ABE-0013889	CDS	pyrI	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4470986	4471447	
ABE-0013892	CDS	pyrB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4471460	4472395	
ABE-0013899	CDS	pyrL	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4472399	4472533	
ABE-0013905	CDS	yjgH	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4472814	4473209	
ABE-0013909	CDS	bdcA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4473340	4474053	
ABE-0013918	CDS	bdcR	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4474124	4474717	
ABE-0013921	CDS	tabA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4474862	4475314	
ABE-0013925	CDS	yjgL	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4475437	4477251	
ABE-0013927	CDS	argI	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4477307	4478311	
ABE-0013936	CDS	rraB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4478473	4478889	
ABE-0285693	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4478939	4478972	
ABE-0013939	CDS	yjgM	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4479034	4479537	
ABE-0013944	CDS	yjgN	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4479730	4480926	
ABE-0285694	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4480939	4480956	
ABE-0013946	CDS	valS	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4480982	4483837	
ABE-0013948	CDS	holC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4483837	4484280	
ABE-0285695	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4484333	4484416	
ABE-0013953	CDS	pepA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4484440	4485951	
ABE-0285825	CDS	ytgA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4486105	4486155	
ABE-0013958	CDS	lptF	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4486218	4487318	
ABE-0013960	CDS	lptG	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4487318	4488400	
ABE-0285696	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4488505	4488540	
ABE-0013963	CDS	yjgR	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4488561	4490063	
ABE-0013966	CDS	idnR	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4490141	4491139	
ABE-0013969	CDS	idnT	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4491206	4492525	
ABE-0013971	CDS	idnO	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4492587	4493351	
ABE-0013975	CDS	idnD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4493375	4494406	
ABE-0013980	CDS	idnK	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4494623	4495186	
ABE-0013982	CDS	ahr	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4495190	4496209	
ABE-0013986	tRNA	leuX	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4496405	4496489	
ABE-0234214	prophage	KpLE2	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4496540	4536609	
ABE-0013992	pseudogene	intB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4496675	4497940	
ABE-0013997	is_element		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4498181	4499511	
ABE-0285697	mobile_element		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4498181	4499511	
ABE-0013999	CDS	insC-6	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4498272	4498637	
ABE-0014001	CDS	insD-6	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4498595	4499500	
ABE-0285108	pseudogene	yjgX	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4499606	4500778	
ABE-0285081	CDSp	yjgX_3	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4499677	4499919	
ABE-0014007	CDSp	yjgX_2	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4500043	4500489	
ABE-0014009	CDSp	yjgX_1	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4500432	4500791	
ABE-0014018	CDS	yjgZ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4501260	4501589	
ABE-0014019	mobile_element		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4502090	4503515	
ABE-0014021	CDS	insG	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4502103	4503431	
ABE-0014025	CDS	yjhB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4504058	4505275	
ABE-0014027	CDS	yjhC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4505287	4506405	
ABE-0285205	CDS	ythA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4506448	4506573	
ABE-0014029	pseudogene	yjhD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	4506626	4506856	
ABE-0014033	pseudogene	yjhE	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4506861	4507109	
ABE-0014038	mobile_element		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4507125	4507458	
ABE-0014040	CDSp	insN-2	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	4507197	4507463	
ABE-0285254	pseudogene	insO	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	2	1	4507197	4507458	
